id,first_name,last_name,gender,DOB,LoyaltyMember,EmailList,Source
59342,Ruth,Cooper,F,1981-11-28,0.0,1.0,WalkIn
59576,Frank,Mcdonald,M,1994-11-07,1.0,1.0,WalkIn
58857,Jacqueline,Wolfe,F,1968-07-10,0.0,0.0,Referral
59150,Kayla,Daniels,F,1955-04-25,0.0,0.0,WalkIn
58950,Beth,Cole,F,1961-12-14,0.0,1.0,Social
59498,Chelsea,Taylor,F,2002-09-17,0.0,0.0,Online
59590,Christina,Young,X,1999-08-13,1.0,1.0,WalkIn
59019,Patrick,Johnson,M,1990-09-16,1.0,1.0,Referral
59236,Randy,Bell,M,1984-01-21,0.0,1.0,WalkIn
59278,Amanda,Wilson,X,2002-08-17,0.0,0.0,Social
59553,Sally,Bell,F,1954-03-01,1.0,1.0,Advertisement
59477,Jason,Cowan,M,1990-09-19,0.0,1.0,Referral
58985,Scott,Gibbs,M,1986-07-03,0.0,0.0,Referral
58846,Jonathan,Henry,M,1968-03-12,0.0,0.0,WalkIn
59447,Michelle,Romero,F,1971-07-14,0.0,0.0,WalkIn
59547,Darryl,Martin,M,2003-02-06,1.0,1.0,Advertisement
59504,Michael,Reese,M,1984-08-12,0.0,0.0,Referral
59049,Joshua,Rice,M,1989-03-09,0.0,0.0,Online
58855,Angela,Clark,F,1999-10-19,1.0,1.0,Referral
59401,Douglas,Middleton,M,1965-10-23,0.0,1.0,Online
59039,Sandra,Guerrero,F,1980-06-29,0.0,0.0,WalkIn
59296,Tammy,Joyce,F,2004-12-09,0.0,1.0,Social
58817,Dawn,Graham,F,1965-06-05,0.0,1.0,WalkIn
59304,Steven,Green,M,2002-08-26,0.0,0.0,Online
58724,Alexander,Jackson,M,1955-02-27,0.0,0.0,WalkIn
59604,John,Richards,M,1993-06-20,1.0,1.0,Referral
59061,Angel,Higgins,F,2001-11-28,1.0,1.0,Social
58934,Raymond,Rios,M,2007-09-28,0.0,1.0,Social
59395,Noah,Miller,M,1991-04-27,0.0,0.0,Newspaper
59581,Breanna,Nelson,F,1971-04-26,1.0,1.0,WalkIn
59564,Danielle,Romero,F,1965-05-22,0.0,1.0,Newspaper
59499,Samantha,Singh,F,1994-10-05,1.0,1.0,WalkIn
59488,Jasmine,Gamble,F,1977-11-17,0.0,0.0,Newspaper
59490,Brandi,Thomas,F,1992-01-09,0.0,0.0,WalkIn
58970,Lynn,Thomas,F,1976-03-02,0.0,0.0,WalkIn
59349,Jeff,Hurst,M,1999-10-25,0.0,1.0,Referral
59328,Tina,Nunez,F,1968-03-11,0.0,0.0,WalkIn
58729,Toni,Hicks,F,1955-08-16,0.0,0.0,Social
59008,Angela,Whitney,F,1998-06-06,1.0,1.0,Referral
58727,Jacqueline,Ramirez,F,1956-01-26,1.0,1.0,Online
59357,Abigail,Martin,F,1962-06-27,1.0,0.0,Social
59540,Briana,Williams,F,1995-09-03,0.0,1.0,WalkIn
59506,Robert,Vasquez,M,2003-05-22,0.0,1.0,WalkIn
59510,Debbie,Shepard,F,1965-12-10,1.0,1.0,WalkIn
59512,Stephen,Gonzalez,M,1974-08-19,0.0,1.0,WalkIn
59505,Derrick,Boyer,M,1964-08-13,1.0,1.0,Advertisement
59521,Terry,Leonard,M,2003-05-21,1.0,1.0,Social
58911,George,Burke,M,1992-03-25,0.0,1.0,WalkIn
59515,Robin,Mathis,F,1989-08-20,0.0,0.0,Advertisement
59569,Sarah,Lopez,F,2001-10-28,1.0,1.0,Social
59266,Tracy,Lopez,F,1971-01-02,0.0,0.0,Online
59269,George,Tran,M,1987-12-11,1.0,1.0,Newspaper
58816,Rita,Harris,F,1992-04-07,0.0,1.0,Social
59478,Jamie,Delgado,M,1994-03-17,1.0,1.0,Advertisement
58933,Lisa,Mccann,F,1966-05-27,0.0,1.0,Social
59368,Daniel,Allen,M,1960-03-20,1.0,1.0,WalkIn
59341,Erin,Hoffman,F,1994-08-07,0.0,0.0,Referral
59584,Sarah,Mcmillan,F,1978-02-26,0.0,0.0,Social
59497,Stephanie,Diaz,F,1997-06-08,0.0,1.0,WalkIn
59125,Sara,Stewart,F,1967-04-17,0.0,0.0,WalkIn
58771,Brian,Martin,M,2007-04-17,0.0,1.0,Referral
59178,Abigail,Smith,F,1954-04-23,0.0,0.0,WalkIn
59552,Ronald,Herring,M,1984-02-20,1.0,1.0,Advertisement
59448,Sandra,Price,F,1978-02-16,1.0,1.0,WalkIn
58872,Matthew,Myers,M,1990-02-13,1.0,1.0,Referral
59155,Sharon,Jones,F,1968-02-07,1.0,1.0,Online
58698,Shannon,Douglas,F,1992-03-08,1.0,1.0,WalkIn
59520,Joseph,Nelson,M,1956-05-21,0.0,0.0,Advertisement
59548,James,Myers,M,1956-05-27,1.0,1.0,WalkIn
58702,Cheryl,Sullivan,F,1997-08-30,1.0,1.0,WalkIn
58737,Laurie,Leonard,F,1973-07-21,1.0,0.0,Online
58790,Brian,Sherman,M,1985-07-21,1.0,1.0,Social
59587,Joseph,Johnson,M,1988-04-30,0.0,1.0,Social
59582,Ryan,Warren,M,1973-05-19,0.0,0.0,Social
59527,James,Shelton,M,1992-02-03,0.0,0.0,WalkIn
59528,Mark,Caldwell,M,1989-06-20,1.0,1.0,Advertisement
58947,Sydney,Henderson,F,1967-12-22,1.0,1.0,Advertisement
59229,Michael,Curry,M,1995-07-23,0.0,0.0,Newspaper
59535,Chad,Colon,M,2007-01-27,1.0,1.0,Referral
60192,Marcus,Murphy,M,1993-08-06,0.0,0.0,Social
58859,Crystal,Braun,F,1968-11-17,0.0,0.0,Referral
59591,Elizabeth,Foster,F,1968-01-27,1.0,1.0,WalkIn
59020,Michael,Nguyen,M,1968-08-16,0.0,0.0,Referral
58999,David,Salazar,M,1994-06-19,1.0,0.0,Online
58963,Lisa,Reid,F,1970-01-20,0.0,0.0,Social
59021,Dawn,Ramirez,F,1965-01-22,0.0,0.0,Advertisement
59602,Denise,Wagner,F,1984-12-07,0.0,1.0,Advertisement
59562,Morgan,Gutierrez,F,1957-01-29,0.0,0.0,WalkIn
59603,Jennifer,Espinoza,F,2005-08-21,0.0,1.0,WalkIn
59532,Nancy,Barrera,F,1970-01-24,0.0,1.0,Social
58977,Gregory,Thompson,M,1962-04-27,0.0,1.0,Newspaper
59246,Amanda,Graham,F,2007-08-12,0.0,1.0,Referral
58767,Philip,Freeman,M,1957-08-20,1.0,0.0,Advertisement
58966,Jacqueline,Chapman,F,1954-09-26,1.0,1.0,Social
59489,Michelle,Fry,F,1972-01-07,0.0,0.0,Online
59438,Kimberly,Hendricks,F,1979-06-16,0.0,0.0,WalkIn
59574,Luis,Rivera,M,2004-02-15,0.0,0.0,Social
59161,Christopher,Baker,M,2004-03-09,0.0,0.0,Online
59077,Anthony,Erickson,M,1993-02-18,0.0,0.0,Referral
59565,Cynthia,Williams,F,1982-08-08,1.0,1.0,Advertisement
59276,Nicole,Marquez,F,1976-04-11,1.0,1.0,Online
59171,Amanda,Crane,F,2000-11-14,0.0,0.0,Online
59272,Amber,Baker,F,1997-05-31,1.0,1.0,Advertisement
58843,Melinda,Johnston,F,1990-08-02,0.0,0.0,Referral
59299,Angela,Ayala,F,1975-01-24,0.0,0.0,Social
58976,Brooke,Miles,F,1955-08-19,1.0,1.0,Newspaper
59432,Jill,Jackson,F,1956-11-20,0.0,0.0,WalkIn
59318,Richard,Jones,M,1991-06-06,1.0,1.0,WalkIn
59153,Dawn,Gonzalez,F,1954-04-11,0.0,0.0,Social
59492,Andrew,Kennedy,M,1972-05-15,1.0,1.0,Advertisement
59267,Loretta,Smith,F,1968-09-06,0.0,1.0,WalkIn
59141,Joseph,Henderson,M,2002-09-28,0.0,1.0,Online
59536,Brian,Fuller,M,1982-01-17,0.0,0.0,Referral
59392,Rebecca,Campbell,F,1978-10-13,0.0,0.0,Newspaper
58858,Heather,Martin,F,1968-10-29,1.0,1.0,Newspaper
59253,James,Robinson,M,1964-07-10,1.0,1.0,WalkIn
58900,Brittany,Reed,F,1995-02-28,0.0,1.0,Referral
59601,Gabriela,Ross,F,1969-06-14,1.0,0.0,Referral
59430,Lindsay,Thomas,F,1999-07-08,1.0,0.0,Social
59280,Stephanie,Mann,F,1991-05-22,1.0,1.0,WalkIn
59139,Monica,Harris,F,1994-05-19,0.0,0.0,Online
59474,Jonathan,Romero,M,1969-11-05,1.0,1.0,WalkIn
59358,Leah,Harris,F,1966-06-10,1.0,0.0,Referral
59514,Brandi,Reed,X,1983-06-07,1.0,0.0,WalkIn
59207,Lance,Richards,M,1965-02-19,0.0,0.0,Social
59471,Beverly,Hutchinson,F,1979-04-16,1.0,1.0,Newspaper
58755,Shawn,Perkins,M,1998-02-03,0.0,0.0,WalkIn
58954,Mathew,Alvarez,M,1990-11-02,0.0,0.0,WalkIn
59222,Jeffrey,Henry,M,1970-06-29,1.0,1.0,WalkIn
59257,Vickie,Alexander,F,1962-01-31,0.0,0.0,Social
59079,Jennifer,Knight,F,1955-10-17,0.0,0.0,WalkIn
59476,Lisa,Garcia,F,1995-09-23,1.0,0.0,Newspaper
59230,Danielle,Bush,F,1985-09-28,0.0,1.0,Social
58742,Jessica,Hill,F,1978-02-15,0.0,0.0,WalkIn
59366,Richard,Holt,M,1988-12-20,0.0,1.0,Online
59162,Cassandra,Wilson,F,1967-11-19,0.0,0.0,WalkIn
59546,Sean,Villanueva,M,1998-09-08,1.0,1.0,WalkIn
59133,Alex,Burton,M,2004-05-03,1.0,1.0,Referral
59137,Joe,Mclaughlin,M,1973-04-19,0.0,1.0,Social
58746,Lisa,Holloway,F,1961-03-24,0.0,0.0,WalkIn
59032,Matthew,Graves,M,1987-06-27,1.0,1.0,WalkIn
59556,Christopher,Cruz,M,1963-12-07,0.0,0.0,Advertisement
59585,Ashley,Thomas,F,1975-08-27,0.0,0.0,Social
59353,Donald,Garrett,M,1980-08-02,0.0,0.0,WalkIn
58748,Mark,Mcclain,M,1999-02-08,0.0,1.0,WalkIn
59424,Kristen,Garcia,F,1987-09-12,1.0,0.0,Advertisement
58711,Kyle,Martinez,M,2003-10-05,1.0,1.0,WalkIn
59485,Cynthia,Miranda,F,1990-03-21,0.0,1.0,Advertisement
59493,Benjamin,Reilly,M,1969-01-26,0.0,1.0,WalkIn
59439,Luis,Peterson,M,1999-11-14,0.0,1.0,WalkIn
59561,Brenda,Dougherty,F,1987-04-08,0.0,0.0,WalkIn
58870,Emily,Ortiz,F,1991-09-13,0.0,0.0,Social
59295,Jennifer,Jones,F,1964-09-19,0.0,0.0,Referral
59190,Ashlee,Moses,F,1969-07-14,0.0,0.0,Referral
59563,Elizabeth,Young,F,1965-12-26,1.0,1.0,Advertisement
58793,Lori,Cohen,F,1979-05-14,0.0,0.0,Referral
58853,Nicole,Johnson,F,1985-06-10,0.0,0.0,Referral
58946,Traci,Thompson,F,1978-08-26,0.0,0.0,Referral
59082,Jessica,Hines,F,1958-12-04,0.0,0.0,Referral
58955,Christine,Henry,F,1961-11-11,0.0,0.0,Social
59472,Monica,King,F,1990-04-10,0.0,1.0,WalkIn
59372,Jessica,Kelly,F,1958-01-16,0.0,0.0,WalkIn
59531,Nathan,Harris,M,1973-04-13,0.0,0.0,Advertisement
59138,Brenda,Butler,F,1973-01-29,0.0,0.0,Referral
59539,Emily,Bernard,F,1958-03-16,1.0,1.0,WalkIn
59530,Amber,Moody,F,1978-12-27,0.0,0.0,WalkIn
58756,Tracy,Butler,F,1955-10-11,0.0,0.0,Online
59523,Pamela,Sutton,F,1981-11-07,1.0,1.0,Newspaper
59309,Jessica,Ferrell,F,1984-04-13,0.0,1.0,Social
59129,Francis,Young,M,1954-05-25,0.0,0.0,Online
58740,Mark,Rivas,M,2004-08-15,0.0,0.0,Advertisement
59465,Hannah,Cox,F,1978-05-29,0.0,0.0,WalkIn
59500,Timothy,Nichols,M,1957-09-20,0.0,1.0,Social
59469,Kelly,Rogers,F,1968-12-01,0.0,0.0,Referral
59494,Frederick,Vasquez,M,1991-06-16,0.0,1.0,Referral
59571,Janet,Randolph,F,2006-11-26,1.0,1.0,Advertisement
59533,Robert,Smith,M,1986-04-22,1.0,1.0,WalkIn
59486,Henry,Bell,M,1967-08-10,0.0,0.0,Social
58881,Jacqueline,Lamb,F,1970-08-23,0.0,0.0,Social
58960,Crystal,Pratt,F,1998-10-05,1.0,1.0,Social
58828,Karen,Macdonald,F,1967-06-30,0.0,0.0,Newspaper
59076,Amy,Davis,F,1973-02-09,1.0,0.0,Online
59550,Kristen,Tate,F,1960-11-17,0.0,0.0,Advertisement
59577,Stephanie,Levy,F,2007-05-12,1.0,1.0,Social
59321,William,Perez,M,1954-08-18,0.0,1.0,Referral
58699,Brian,Garcia,M,1975-02-22,0.0,1.0,Online
59496,Chad,Owens,M,1985-05-29,1.0,1.0,Referral
59116,David,Leonard,M,1997-09-23,1.0,1.0,Social
58869,Brian,Collins,M,1961-06-04,0.0,0.0,WalkIn
59391,Tim,Hardin,M,1974-02-05,0.0,0.0,WalkIn
59460,Luis,Rice,M,1996-12-13,1.0,0.0,Referral
58883,Logan,Rogers,M,1985-04-25,1.0,1.0,Social
59175,Tracy,King,F,1957-02-16,0.0,0.0,WalkIn
59291,Samuel,Cole,M,1986-06-14,0.0,0.0,Newspaper
59057,Seth,Kelley,M,1970-12-01,1.0,0.0,Social
58845,Heather,Green,F,1983-04-04,0.0,0.0,Social
59119,Russell,Anderson,M,2006-08-07,0.0,0.0,WalkIn
59300,Michael,Brown,M,1971-09-26,0.0,0.0,Social
59198,Lindsay,Evans,F,1954-12-16,0.0,1.0,Social
58741,Jesus,Lopez,M,1971-01-13,0.0,1.0,WalkIn
59388,Jonathan,Moon,M,1990-05-27,0.0,0.0,Referral
59330,Curtis,Dorsey,M,1973-09-16,0.0,0.0,Newspaper
59639,Anthony,Green,M,1975-08-08,0.0,0.0,Advertisement
59123,Sherry,Davis,F,1966-07-11,0.0,0.0,WalkIn
59396,Alicia,Johnson,F,1966-09-30,0.0,0.0,Newspaper
58807,Donna,Boyd,F,2003-09-26,0.0,0.0,Referral
58924,James,Small,M,1991-02-19,1.0,1.0,Newspaper
58885,Sarah,Fields,F,1969-06-25,0.0,1.0,WalkIn
59033,Megan,Bryant,F,1998-04-22,0.0,0.0,WalkIn
59241,Joe,Burton,M,1968-04-24,1.0,1.0,WalkIn
58989,Veronica,Edwards,F,1987-09-22,0.0,0.0,Referral
58931,Danny,Anderson,M,1993-10-04,1.0,1.0,WalkIn
59122,Curtis,Howard,M,1965-07-18,0.0,1.0,WalkIn
59149,Carlos,Harris,M,1990-07-03,0.0,0.0,Social
58877,Tracy,Curtis,F,2004-03-08,0.0,1.0,Social
58759,James,Soto,M,1997-07-07,0.0,0.0,Social
58838,Michael,Lynch,M,1971-09-07,1.0,0.0,WalkIn
58769,Jason,Spencer,M,1974-11-28,1.0,1.0,WalkIn
58886,Samantha,Jones,F,1996-06-01,0.0,1.0,Referral
59170,Christopher,Howard,M,1993-09-30,0.0,0.0,Referral
59607,Lauren,Williams,F,2007-03-17,1.0,1.0,WalkIn
58941,Betty,Moody,F,1965-03-23,1.0,1.0,Online
59739,Claire,Daniels,F,1964-02-26,0.0,1.0,WalkIn
59320,Barbara,Chen,F,1997-08-08,0.0,0.0,WalkIn
59698,Sarah,Thomas,F,1993-07-04,0.0,0.0,Referral
58824,Robert,Jones,M,1969-04-30,1.0,1.0,WalkIn
58851,Katherine,Martinez,F,2005-07-17,0.0,0.0,WalkIn
59397,Jeffery,Wilcox,M,1971-02-01,0.0,0.0,Newspaper
59652,Daisy,Pope,F,1976-08-07,0.0,0.0,WalkIn
58822,Walter,May,M,1956-07-02,1.0,0.0,WalkIn
59107,Nicole,Brown,F,1983-02-28,0.0,0.0,WalkIn
59627,Sara,Walker,F,1972-08-08,0.0,1.0,Advertisement
58800,Denise,Fields,F,1974-08-19,0.0,0.0,Online
58725,Michael,Smith,M,1957-08-20,0.0,0.0,WalkIn
59608,Karen,Ramos,F,1985-10-30,1.0,1.0,Social
59095,Susan,Johnson,F,1962-09-24,1.0,1.0,Social
59001,Bryan,Potts,M,1988-07-14,0.0,1.0,Advertisement
59112,Charles,Meadows,M,1982-09-08,0.0,1.0,Newspaper
58906,James,Roberts,M,2005-01-06,0.0,1.0,Online
59092,Valerie,Joyce,F,1986-09-20,0.0,0.0,Online
59065,Courtney,Perez,F,2006-08-18,0.0,0.0,Referral
58765,Brian,Carter,M,1964-08-29,0.0,1.0,WalkIn
59166,Victoria,Murphy,F,1988-07-13,0.0,0.0,WalkIn
59361,Samuel,Jones,M,1984-02-15,0.0,0.0,Online
59029,Mary,Gibson,F,1973-04-09,0.0,0.0,Social
58747,Nichole,Williamson,F,1979-06-27,0.0,0.0,WalkIn
59662,Daniel,Turner,M,1985-08-05,1.0,1.0,Newspaper
59093,Donna,Lawson,F,2007-05-04,1.0,1.0,WalkIn
59158,Adam,Ramirez,M,1973-03-26,1.0,0.0,Social
59324,Michael,Zavala,M,2001-04-11,0.0,0.0,Advertisement
59121,Sarah,Brown,F,1997-08-04,0.0,0.0,Social
59293,Kimberly,Johnson,F,1987-03-22,0.0,0.0,Social
59385,Crystal,Guzman,F,2006-11-19,0.0,1.0,Social
59135,Jason,King,M,2006-07-14,0.0,0.0,WalkIn
58766,Luke,Holt,M,1997-09-09,0.0,0.0,WalkIn
58862,Russell,Lewis,M,2003-01-12,1.0,1.0,Social
59408,Carla,Mason,F,1998-11-06,0.0,0.0,Newspaper
59108,Catherine,Molina,F,2002-11-07,0.0,0.0,Online
58708,Lisa,Odom,F,1991-02-21,1.0,1.0,WalkIn
58998,Jay,Lee,M,1984-06-18,1.0,1.0,WalkIn
59201,Stacy,Martinez,F,1997-01-07,0.0,0.0,WalkIn
59414,John,Hudson,M,1981-02-19,0.0,1.0,Referral
59002,Melissa,Briggs,F,1959-03-13,1.0,1.0,WalkIn
59038,Bailey,Martin,F,1956-07-21,0.0,1.0,Referral
59386,Desiree,Mcbride,F,1977-06-07,0.0,1.0,Online
59217,Kristy,French,F,1969-09-25,1.0,1.0,WalkIn
59458,Whitney,Manning,F,1993-05-07,0.0,0.0,Social
59117,Gary,Moody,M,1975-11-26,1.0,0.0,Online
58972,Tony,Lewis,M,1974-03-01,0.0,1.0,Newspaper
59090,Andrea,Davis,F,1984-12-07,1.0,1.0,Social
59235,Megan,Roberts,F,1963-01-21,0.0,1.0,Social
58815,Travis,Hartman,M,1979-12-09,0.0,1.0,Newspaper
59399,Shelby,Gomez,F,1955-09-05,0.0,1.0,Newspaper
59084,Debbie,Vance,F,1954-07-28,0.0,0.0,WalkIn
59435,Antonio,Gould,M,1979-03-29,1.0,1.0,Online
58927,Mary,Walker,F,1967-08-20,1.0,1.0,Social
59087,Seth,Harris,M,1968-10-22,0.0,0.0,WalkIn
59456,Samantha,Kim,F,1989-04-20,1.0,1.0,WalkIn
58932,Sandra,Rivers,F,2005-08-11,0.0,0.0,Online
59390,William,Moran,M,1967-09-10,0.0,0.0,Online
58705,Tiffany,Murphy,F,1961-07-05,1.0,1.0,WalkIn
58888,Luis,Mclaughlin,M,1969-10-26,1.0,1.0,WalkIn
58818,Jill,Russell,F,1996-05-08,1.0,1.0,WalkIn
59613,Frank,Klein,M,1996-10-17,0.0,0.0,Online
59132,Andrew,Williams,M,1976-02-18,0.0,0.0,Online
59643,Tammy,Kennedy,F,1994-02-10,1.0,1.0,Referral
59097,Elizabeth,Bartlett,F,1970-05-11,1.0,1.0,WalkIn
59641,James,Horton,M,1993-02-02,0.0,1.0,Referral
59346,Darren,Nielsen,M,1966-12-11,1.0,0.0,Social
58940,Regina,Bowen,F,1955-12-27,0.0,1.0,Social
59429,Jeffrey,Hodges,M,1959-06-13,1.0,1.0,WalkIn
58903,David,Robles,M,1983-10-25,0.0,0.0,Social
59209,William,Davis,M,1987-12-15,0.0,1.0,WalkIn
58782,Gerald,Jordan,M,1961-06-14,1.0,1.0,WalkIn
59374,Linda,Martinez,F,1974-02-07,1.0,1.0,Online
59027,Matthew,Armstrong,M,1995-10-05,0.0,0.0,Referral
59157,Jessica,Gilbert,F,1984-06-26,0.0,0.0,Advertisement
58908,Dennis,Nolan,M,1975-09-21,0.0,0.0,Advertisement
58856,Tyler,Pearson,M,1974-02-27,0.0,0.0,Social
58964,Rebecca,Pitts,F,1997-06-08,0.0,0.0,Social
58810,Brooke,Lucas,F,1968-04-20,0.0,1.0,Referral
58910,Marissa,Conrad,F,1998-08-08,0.0,0.0,WalkIn
59412,Mark,Brown,M,1981-10-27,0.0,0.0,Social
59689,Sarah,Thomas,F,2004-08-22,0.0,0.0,Referral
59062,Jeff,Morgan,M,2004-01-31,1.0,1.0,Newspaper
59437,Benjamin,Lewis,M,1954-03-21,0.0,0.0,WalkIn
58884,Lisa,Lewis,F,2004-07-23,0.0,0.0,Referral
59279,Lisa,Heath,F,2004-07-22,0.0,0.0,WalkIn
59177,Erica,Murphy,F,2001-05-22,1.0,1.0,WalkIn
59464,Stephanie,Holmes,F,1989-10-25,0.0,0.0,Newspaper
59242,Jeffrey,Walker,M,1970-03-02,1.0,0.0,WalkIn
58875,Brooke,Johnson,F,1956-10-13,0.0,1.0,Social
58893,Susan,Mckinney,F,1973-07-05,1.0,0.0,Social
58864,Jennifer,Grant,F,2003-06-27,1.0,1.0,WalkIn
59621,Tina,Erickson,F,1963-05-04,1.0,1.0,WalkIn
58997,Matthew,Merritt,M,1974-08-16,1.0,1.0,Online
59624,Tracy,Adams,F,1999-06-12,1.0,1.0,Newspaper
59064,Tammy,Johnson,F,2005-06-03,1.0,1.0,WalkIn
58959,Nicholas,Martin,M,1984-12-18,1.0,1.0,WalkIn
59618,Melissa,Mcdonald,F,1960-03-30,0.0,1.0,WalkIn
59193,Paige,Perry,F,2005-08-04,1.0,1.0,Social
59213,Ashley,Smith,F,1970-04-08,0.0,1.0,Online
60041,Danny,Rojas,M,1982-01-09,0.0,0.0,WalkIn
59256,Kim,Elliott,F,1959-12-08,0.0,1.0,WalkIn
59078,Theresa,Neal,F,2002-10-06,0.0,0.0,Online
59303,Nicholas,Odonnell,M,1996-01-05,1.0,1.0,Online
59250,Molly,Morgan,F,1979-06-10,0.0,1.0,WalkIn
59016,Nicole,Sanchez,F,1994-02-06,1.0,1.0,Referral
59389,Valerie,Arnold,F,2001-10-30,1.0,0.0,Newspaper
58917,Hailey,Smith,F,1968-03-19,1.0,1.0,Newspaper
59614,Mallory,Heath,F,1996-08-02,1.0,0.0,Advertisement
58943,Joyce,Jordan,F,1967-02-04,0.0,1.0,Online
59331,Rebecca,Jordan,F,1995-06-28,0.0,0.0,WalkIn
59423,Yesenia,Anderson,F,2003-07-09,1.0,1.0,Referral
58844,John,Flores,M,1990-10-02,1.0,0.0,WalkIn
58757,Elizabeth,Mathis,F,1974-07-23,0.0,0.0,Newspaper
59647,Ernest,Anderson,M,1988-04-04,1.0,0.0,Referral
58804,Juan,Huber,M,1964-12-19,1.0,1.0,Newspaper
58728,William,Walker,M,1995-02-09,0.0,0.0,WalkIn
59056,Kristi,Garcia,F,1993-01-31,0.0,0.0,WalkIn
59425,Denise,Garza,F,1957-12-17,1.0,1.0,Newspaper
58988,Patrick,Lewis,M,1974-01-24,0.0,0.0,Newspaper
58718,Marilyn,Jensen,F,2000-07-10,1.0,1.0,Referral
60194,Christopher,Johnson,M,1978-06-05,0.0,0.0,Social
59333,Tonya,Bailey,F,1972-12-08,0.0,0.0,Newspaper
59657,Robin,Hart,F,2000-03-25,0.0,1.0,Advertisement
58792,Martha,Townsend,F,2005-06-19,0.0,0.0,WalkIn
59191,Lee,Nguyen,M,1997-01-20,0.0,0.0,Social
59232,Maurice,Phillips,M,2002-05-15,1.0,0.0,WalkIn
60403,Daniel,Kim,M,1970-02-13,0.0,1.0,Online
58752,Mark,Shannon,M,1955-02-04,0.0,0.0,Social
59102,Kimberly,Baker,F,1992-01-26,1.0,1.0,Referral
59083,Katherine,Lewis,F,1990-03-21,0.0,0.0,Social
59128,Michael,Beck,M,1992-05-19,0.0,1.0,WalkIn
58925,Michael,Galloway,M,1977-02-02,1.0,0.0,Advertisement
59651,Sylvia,Hale,F,1991-08-28,1.0,1.0,WalkIn
59612,Sherry,Johnson,F,1962-01-22,1.0,1.0,Advertisement
59046,Brian,Singh,M,1959-09-30,1.0,1.0,WalkIn
58852,Jill,Davis,F,1971-09-13,1.0,1.0,Newspaper
59245,Joseph,Leon,M,1959-11-19,0.0,0.0,WalkIn
59005,Kristin,Butler,F,1964-09-21,0.0,0.0,Referral
59297,Tammy,Perez,F,2000-12-20,1.0,1.0,WalkIn
59011,Jeffery,Davis,M,1993-07-27,0.0,0.0,WalkIn
59085,William,Garcia,M,1993-06-24,0.0,1.0,WalkIn
59623,Bradley,Short,M,1981-12-23,0.0,1.0,WalkIn
59352,Alexa,Gardner,F,1955-10-09,1.0,1.0,Newspaper
59026,Sarah,Krueger,F,1988-11-21,0.0,0.0,Referral
59212,Jeffrey,Thomas,M,2003-02-22,0.0,0.0,Social
59892,Melissa,Knapp,F,1976-06-02,1.0,0.0,Newspaper
59751,Evan,Moran,M,1982-03-20,1.0,1.0,Online
59620,Derrick,Ray,M,1955-12-23,1.0,1.0,Social
59136,Rachel,Cuevas,F,2007-04-02,0.0,0.0,Online
59365,Renee,Valdez,F,1961-01-03,0.0,0.0,Newspaper
59281,Maria,Tate,F,2007-08-31,1.0,0.0,WalkIn
59661,Derek,Rogers,M,1999-01-01,1.0,1.0,Advertisement
59194,Katherine,Ritter,F,2001-05-03,0.0,0.0,Social
59109,William,Hernandez,X,2008-01-09,0.0,0.0,WalkIn
58763,Jasmine,Nguyen,F,1978-01-12,0.0,0.0,Social
58961,Jody,Dixon,F,1968-10-21,1.0,1.0,Referral
59037,Michael,Hughes,M,2003-08-10,1.0,1.0,Online
59630,Darrell,Sawyer,M,1963-04-25,0.0,0.0,Social
59617,Robert,Casey,M,1955-03-31,1.0,1.0,WalkIn
58707,Latasha,Pena,F,1959-05-14,0.0,0.0,Social
58898,Nicole,Henry,F,1961-09-10,0.0,0.0,Social
59625,Carol,Ramirez,F,1981-11-03,0.0,0.0,WalkIn
58716,Nicholas,Palmer,M,1973-08-11,0.0,0.0,Newspaper
59452,Erin,Wise,F,1997-06-08,0.0,0.0,WalkIn
58868,Erik,Garza,M,1973-06-28,0.0,1.0,Referral
59105,Caitlin,Pitts,F,1984-09-22,0.0,0.0,Social
59168,Jason,Edwards,M,1955-09-21,0.0,0.0,WalkIn
59144,Zachary,Lee,M,1961-02-08,0.0,0.0,Social
59274,Meghan,Simmons,F,1965-01-07,0.0,1.0,Social
58992,James,Patterson,M,1987-10-16,0.0,0.0,Online
59632,Brooke,Burke,F,1973-05-15,0.0,0.0,Referral
58899,Robert,Rios,M,1981-08-15,1.0,1.0,Referral
59378,Carol,Keller,F,1996-11-18,0.0,0.0,Social
59327,Jeremy,Avery,M,1980-01-05,0.0,1.0,Social
59096,Zachary,Lee,M,1993-03-11,0.0,0.0,Social
59323,Sarah,Spencer,F,1970-11-04,0.0,1.0,Social
58700,Larry,Miller,M,1993-12-26,0.0,1.0,Newspaper
59024,Eric,Martin,M,1966-07-16,0.0,0.0,Social
59004,Tyrone,Skinner,M,1979-07-06,0.0,1.0,Social
59252,Edward,Sutton,M,1963-06-25,0.0,0.0,WalkIn
59420,Daniel,Allen,M,1959-02-22,0.0,0.0,Social
58971,Samantha,Hardin,F,1987-03-23,1.0,1.0,WalkIn
59199,Carl,Freeman,M,1965-11-07,1.0,0.0,WalkIn
59130,James,Wells,M,1988-11-12,0.0,0.0,WalkIn
59284,Lee,Cooper,M,1957-02-17,0.0,0.0,Social
58735,Jennifer,Soto,F,1994-08-21,1.0,1.0,WalkIn
58722,Kelly,Moss,F,2000-09-28,1.0,1.0,Newspaper
